Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],PercentChange0116,PercentChange1116
Sierra Leone,SLE,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,23.95316,,,,,,
Singapore,SGP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,45527.34473,43893.71031,66058.41247,,69172.12338,70718.90647,71235.49368,71720.97431,,0.633969282,0.085720526
Singapore,SGP,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,99.93249,99.93537,,
Singapore,SGP,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,99.53179,99.78462,,
Singapore,SGP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,92.5494,,96.18608,96.36979,96.54808,96.71666,96.82549,97.04959,,,0.008977494
Singapore,SGP,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,123.01578,123.22436,,
Singapore,SGP,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,99.5046,,99.8872,99.89494,99.89861,99.90047,99.7849,99.92658,,,0.000394245
Singapore,SGP,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,95.028,,97.35692,97.48292,97.61308,97.74351,98.76398,97.99731,,,0.006577755
Singapore,SGP,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,99.98961,99.96919,,
Singapore,SGP,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,76.49279,,69.75968,,,,,
Sint Maarten (Dutch part),SXM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,66.23553,,,,,
Sint Maarten (Dutch part),SXM,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,97.80131,,96.69865,,,,,
Sint Maarten (Dutch part),SXM,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,88.28058,,,,,,,
Sint Maarten (Dutch part),SXM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Slovak Republic,SVK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7774.482066,8047.033883,12870.95527,,13242.46826,13593.48225,14103.43558,14553.55695,,0.80856166,0.130728578
Slovak Republic,SVK,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,85.48102,85.32587,84.20808,84.22573,84.75642,85.03241,84.75751,,-0.005248066
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Slovak Republic,SVK,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Slovak Republic,SVK,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Slovak Republic,SVK,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,6.05975,6.76385,3.41587,1.42383,12.36024,11.63715,11.17927,22.97907,23.48816,2.397335837,5.727150038
Slovak Republic,SVK,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,64.08551,63.9613,72.9265,72.91035,73.62394,73.93621,74.4693,73.9958,75.41388,0.156883928,0.014662708
Slovak Republic,SVK,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,96.4574,94.405,95.60567,95.93523,94.85025,93.91597,93.52358,94.50162,-0.030415707,-0.009336582
Slovak Republic,SVK,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,96.74985,97.09614,96.53298,95.95198,95.74359,95.47902,95.48805,,-0.013135214
Slovenia,SVN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,14021.71032,14412.54435,17774.29774,,17044.92015,17535.46678,17918.09806,18468.69996,,0.281432307,0.039067772
Slovenia,SVN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,91.37488,92.02806,94.12994,94.0584,95.17996,94.78695,96.42797,95.46,95.68577,0.037292321,0.014130042
Slovenia,SVN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,96.51722,96.91087,98.42591,96.91328,98.27533,99.11046,99.52712,98.95649,99.22794,0.021108262,0.005390654
Slovenia,SVN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,76.8377,75.49036,89.76729,92.87765,91.73744,90.32889,89.78262,89.64398,88.90818,0.187489105,-0.001373663
Slovenia,SVN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,95.68477,96.32554,99.67041,99.59997,99.34297,99.20155,99.54909,99.53364,99.81793,0.03330477,-0.001372223
Slovenia,SVN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,99.7,,,,,
Slovenia,SVN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,99.8,,,,,
Slovenia,SVN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,99.7,,,,,
Slovenia,SVN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,1.44661,2.16441,6.70137,5.00724,,,,,,,
Small states,SST,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Small states,SST,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,88.27346,88.62896,88.33535,88.69874,89.18064,89.37862,89.55284,89.75537,,0.012709277,0.016075331
Small states,SST,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Small states,SST,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,80.00664,81.05084,83.60962,83.67442,84.01149,84.19322,84.50528,84.71243,,0.04517646,0.013189989
Small states,SST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,80.77915,81.29346,83.55761,83.82282,84.12597,84.29626,84.62552,84.77137,,0.042782162,0.014526026
Small states,SST,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Small states,SST,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,50.09357,50.87034,56.39137,56.00593,55.73639,56.11256,56.45621,56.89264,56.99525,0.118385291,0.008889126
Small states,SST,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,79.7742,80.06687,83.38907,83.52501,82.86875,83.3469,83.51946,83.50337,83.61575,0.042920374,0.001370683
Solomon Islands,SLB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6809.378128,6099.860329,7753.690601,,8005.139189,7956.504212,8085.354104,8161.23613,,0.337938197,0.05256149
Solomon Islands,SLB,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Solomon Islands,SLB,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,38.7159,40.92104,40.74804,,,,
Solomon Islands,SLB,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,99.59164,99.45252,99.92566,81.37523,99.82868,,
Solomon Islands,SLB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,18.85258,21.90283,,,,,,,,,
Solomon Islands,SLB,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Solomon Islands,SLB,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Solomon Islands,SLB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Somalia,SOM,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Somalia,SOM,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Somalia,SOM,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Somalia,SOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Somalia,SOM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Somalia,SOM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Somalia,SOM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Somalia,SOM,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
South Africa,ZAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,42746.16285,43293.75316,54306.67925,,55299.16308,55442.79034,55399.4056,54835.88436,,0.266600384,0.009744752
South Africa,ZAF,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,58.85436,59.68998,,,,,90.54401,,71.92661,,
South Africa,ZAF,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,17.27736,18.52185,,,,,14.92611,,,,
South Africa,ZAF,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,85.52849,83.80476,,,,,,,80.8609,,
South Africa,ZAF,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,90.13609,91.01729,,,,,95.64551,,92.44938,,
South Africa,ZAF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,8.15567,6.99736,7.70296,10.44042,13.38225,15.57391,17.61779,18.3756,19.49306,1.62607612,1.385524526
South Africa,ZAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,93.10214,93.72947,,94.1399,94.36792,,,,
South Africa,ZAF,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,93.40674,94.22386,,94.82812,95.0761,,,,
South Africa,ZAF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,98.78966,98.88204,,98.88228,98.95578,,,,
South Asia,SAS,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
South Asia,SAS,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,59.5892,59.52282,77.07526,79.41856,80.83406,81.43227,82.13203,82.39576,82.47238,0.38427178,0.069029933
South Asia,SAS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
South Asia,SAS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,39.26655,39.50194,54.54737,56.53337,58.21082,58.75425,59.45664,59.86035,59.76915,0.515377473,0.097401213
South Asia,SAS,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
South Asia,SAS,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,53.31778,54.11641,61.34565,64.31372,64.95564,65.83908,66.74178,67.58117,,0.248811035,0.101645675
South Asia,SAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,57.65712,58.13345,65.45858,68.32433,68.87437,69.66934,70.27439,70.99704,,0.221276907,0.084610146
South Asia,SAS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,71.9179,72.9426,81.81724,85.02922,85.73653,86.64746,87.48262,88.25261,,0.209891202,0.078655428
South Asia (IDA & IBRD),TSA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,39.26655,39.50194,54.54737,56.53337,58.21082,58.75425,59.45664,59.86035,59.76915,0.515377473,0.097401213
South Asia (IDA & IBRD),TSA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,59.5892,59.52282,77.07526,79.41856,80.83406,81.43227,82.13203,82.39576,82.47238,0.38427178,0.069029933
South Asia (IDA & IBRD),TSA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,53.31778,54.11641,61.34565,64.31372,64.95564,65.83908,66.74178,67.58117,,0.248811035,0.101645675
South Asia (IDA & IBRD),TSA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,71.9179,72.9426,81.81724,85.02922,85.73653,86.64746,87.48262,88.25261,,0.209891202,0.078655428
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,57.65712,58.13345,65.45858,68.32433,68.87437,69.66934,70.27439,70.99704,,0.221276907,0.084610146
South Sudan,SSD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
South Sudan,SSD,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,0.24862,,,,
South Sudan,SSD,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
South Sudan,SSD,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
South Sudan,SSD,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,53.57863,,,,44.06355,,,,
South Sudan,SSD,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,4.00655,,,,6.51542,,,,
South Sudan,SSD,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,44.49729,,,,37.64052,,,,
South Sudan,SSD,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,5.0784,,,,5.48403,,,,
Spain,ESP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,21394.2001,22096.30101,22894.2502,,21902.35981,22271.09202,23053.37222,23787.91242,,0.076556316,0.039034352
Spain,ESP,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,88.76119,90.33215,89.39714,89.80611,90.5337,91.42704,92.77119,94.94198,96.87779,0.051031997,0.062024803
Spain,ESP,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.83591,99.86013,99.9539,99.88318,99.77058,99.73279,99.67222,99.04465,97.46907,-0.008166222,-0.009096694
Spain,ESP,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,97.11445,93.59568,91.91887,91.37911,92.19072,,
Spain,ESP,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,98.9368,99.00456,99.12594,99.1234,99.16038,99.20783,,,0.002739426
Spain,ESP,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,97.41362,98.35977,94.31463,94.84178,96.91025,98.7092,99.90738,99.71971,99.84558,0.013826181,0.05730903
Spain,ESP,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,99.6994,99.67278,99.66926,99.72276,99.65568,99.62216,,,-0.000774729
Spain,ESP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,97.78375,97.89454,98.07913,98.09372,98.14326,98.25051,,,0.00477339
Spain,ESP,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,9.33809,4.77462,,,,,3.10425,2.70175,2.74611,-0.43414345,
Sri Lanka,LKA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,206311.1756,201714.6635,342245.3449,,382233.738,399321.3297,416813.3788,433301.8952,,1.148093191,0.266056359
Sri Lanka,LKA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,99.88005,94.98098,95.23607,96.50756,97.41952,99.06271,99.06007,99.28454,-0.008209647,0.042946388
Sri Lanka,LKA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,92.97459,93.41762,94.09691,,,,98.66749,,
Sri Lanka,LKA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Sri Lanka,LKA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,85.2998,,,,,,89.04229,,
Sri Lanka,LKA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,95.58863,,,,,,98.68899,98.85646,0.032434401,
Sri Lanka,LKA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,90.54175,,,,,,93.01271,92.38249,0.027290835,
Sri Lanka,LKA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,90.68275,,,,,,92.3869,91.89575,0.018792438,
Sri Lanka,LKA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,6.18844,,2.1269,,,,3.03119,,
St. Kitts and Nevis,KNA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,31642.96734,32924.87932,34020.95143,,35134.2963,36834.48892,37911.84956,38372.62601,,0.165459883,0.127911607
St. Kitts and Nevis,KNA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,95.96279,,95.24622,79.1808,97.78965,97.13024,98.37622,98.00256,,,0.028939101
St. Kitts and Nevis,KNA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,97.65239,86.5839,,,,,,,
St. Kitts and Nevis,KNA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,95.41645,92.77236,99.99373,99.67999,99.27571,99.91831,99.75734,98.9189,,0.066254001,-0.010748974
St. Kitts and Nevis,KNA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,77.91211,,,
St. Kitts and Nevis,KNA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,51.89284,75.4519,46.60377,35.01259,10.09975,6.38821,6.29159,14.49102,,-0.807943604,-0.689059061
St. Kitts and Nevis,KNA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
St. Lucia,LCA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16984.23437,16264.04041,18827.50472,,19299.00205,19174.34773,19464.24895,19696.19302,20132.32762,0.211027058,0.046139322
St. Lucia,LCA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,90.91703,75.50413,86.29416,86.58157,86.28228,,90.45936,87.97284,89.07042,0.165139443,0.019452997
St. Lucia,LCA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16871.23788,16077.88554,19411.79069,,19115.08425,18860.97517,19158.51156,19248.48412,,0.19720246,-0.008412752
St. Lucia,LCA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,48.70996,49.74935,52.75727,56.22776,73.42404,75.36799,73.2342,77.42463,76.71359,0.556294303,0.467563238
St. Lucia,LCA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,91.634,92.05619,,,,,98.58548,98.64287,98.55137,0.071550647,
St. Lucia,LCA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,62.29479,60.86982,81.23662,80.93965,80.11243,,80.79577,78.60232,80.81903,0.291318423,-0.032427494
St. Lucia,LCA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
St. Lucia,LCA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,16.5086,15.94225,48.01966,45.13741,33.4593,46.69041,83.81906,88.54199,88.1137,4.553920557,0.843869573
St. Lucia,LCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
St. Lucia,LCA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
St. Martin (French part),MAF,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
St. Martin (French part),MAF,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
St. Martin (French part),MAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
St. Martin (French part),MAF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
St. Martin (French part),MAF,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
St. Martin (French part),MAF,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
St. Martin (French part),MAF,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
St. Martin (French part),MAF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,11419.60741,11605.13576,14922.01096,,15408.17874,15593.42399,15792.51245,16058.33858,,0.383726904,0.076151105
St. Vincent and the Grenadines,VCT,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,67.9226,67.96428,,,85.54762,87.38822,84.82507,89.72899,90.47261,0.320237484,
St. Vincent and the Grenadines,VCT,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,98.18763,97.80833,99.23347,99.68904,99.82429,,99.07097,99.21872,99.50904,0.014419937,-0.000148639
St. Vincent and the Grenadines,VCT,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,71.04358,66.85601,63.0363,70.58824,73.24159,,
St. Vincent and the Grenadines,VCT,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,67.09117,,,98.83544,99.39791,96.61345,97.55237,99.32329,0.454026961,
St. Vincent and the Grenadines,VCT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,19.72077,19.64051,,50.46077,,,,50.59865,54.69398,1.57623911,
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,66.39349,66.87515,71.51675,72.79715,73.32631,74.14749,74.74567,75.30532,,0.126058334,0.052974583
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,56.2473,57.18644,60.76259,61.81189,62.31998,63.04676,63.62022,64.35027,,0.12527148,0.059044224
Sub-Saharan Africa,SSF,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,53.03433,54.11705,56.98902,58.15758,58.51006,59.33056,59.93127,60.64625,,0.120649592,0.064174292
Sub-Saharan Africa,SSF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,54.03149,54.53969,64.54007,65.36364,64.63005,63.74968,63.98503,63.65145,64.61958,0.167066589,-0.013768501
Sub-Saharan Africa,SSF,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,20.64157,21.48525,31.90148,32.29239,33.20859,33.77566,34.63703,34.54486,34.43958,0.607840728,0.082860732
Sub-Saharan Africa,SSF,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,66.39349,66.87515,71.51675,72.79715,73.32631,74.14749,74.74567,75.30532,,0.126058334,0.052974583
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,54.03149,54.53969,64.54007,65.36364,64.63005,63.74968,63.98503,63.65145,64.61958,0.167066589,-0.013768501
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,53.03433,54.11705,56.98902,58.15758,58.51006,59.33056,59.93127,60.64625,,0.120649592,0.064174292
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,56.2473,57.18644,60.76259,61.81189,62.31998,63.04676,63.62022,64.35027,,0.12527148,0.059044224
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,20.64157,21.48525,31.90148,32.29239,33.20859,33.77566,34.63703,34.54486,34.43958,0.607840728,0.082860732
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,54.02749,54.53574,64.53796,65.36172,64.62822,63.7479,63.98336,63.64979,64.61797,0.167120681,-0.013761978
Sub-Saharan Africa (excluding high income),SSA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,66.38967,66.87142,71.51441,72.79502,73.32431,74.14565,74.74395,75.30373,,0.126097367,0.052986804
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,56.24187,57.18104,60.75778,61.8073,62.31554,63.0425,63.61612,64.34634,,0.125309019,0.059063383
Sub-Saharan Africa (excluding high income),SSA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,53.02787,54.11056,56.98246,58.15128,58.5039,59.32463,59.92553,60.64072,,0.120681804,0.064199756
Sub-Saharan Africa (excluding high income),SSA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,20.63609,21.47937,31.9005,32.28996,33.20545,33.77259,34.63385,34.54173,34.43651,0.608135155,0.082795881
